10.14469/hpc/10386>	[IFDReference 1 >as>null doi:https://doi.org/10.14469/hpc/10386]	Syntheses and Characterization of Main Group, Transition Metal, Lanthanide and Actinide Complexes of Bidentate Acylpyrazolone Ligands
10.14469/hpc/10386>C>11349>	[IFDReference 2 >as>null doi:https://doi.org/10.14469/hpc/11349]
10.14469/hpc/10386>C>11257>C>11555>C>11557>	[IFDReference 1692 >as>null doi:https://doi.org/10.14469/hpc/11557]	NMR Data for (4-(Ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-olate)sodium (12), 13C
10.14469/hpc/10386>C>11257>C>11555>C>11557>D>R	[IFDReference 1693 >as>12.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11557&file=8]
10.14469/hpc/10386>C>11257>C>11555>C>11557>D>R	[IFDReference 1694 >as>12.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11557&file=7]
10.14469/hpc/10386>C>11257>C>11555>C>11557>D>R	[IFDReference 1695 >as>12.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11557&file=5]
10.14469/hpc/10386>C>11257>C>11555>C>11557>D>R	[IFDReference 1696 >as>12-13C.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11557&file=4]
10.14469/hpc/10386>C>11257>C>11555>C>11557>D>R	[IFDReference 1697 >as>12-13C.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11557&file=3]
10.14469/hpc/10386>C>11257>C>11555>C>11557>D>R	[IFDReference 1698 >as>12-13C.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11557&file=2]
10.14469/hpc/10386>C>11257>C>11555>C>11557>D>R	[IFDReference 1699 >as>12-13C.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11557&file=1]
10.14469/hpc/10386>C>11257>C>11555>C>11558>	[IFDReference 1700 >as>null doi:https://doi.org/10.14469/hpc/11558]	NMR Data for (4-(Ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-olate)sodium (12), 1H, 13C, HSQC
10.14469/hpc/10386>C>11257>C>11555>C>11558>D>R	[IFDReference 1701 >as>12.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11558&file=8]
10.14469/hpc/10386>C>11257>C>11555>C>11558>D>R	[IFDReference 1702 >as>12.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11558&file=7]
10.14469/hpc/10386>C>11257>C>11555>C>11558>D>R	[IFDReference 1703 >as>12.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11558&file=5]
10.14469/hpc/10386>C>11257>C>11555>C>11558>D>R	[IFDReference 1704 >as>12-hsqc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11558&file=4]
10.14469/hpc/10386>C>11257>C>11555>C>11558>D>R	[IFDReference 1705 >as>12hsqc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11558&file=3]
10.14469/hpc/10386>C>11257>C>11555>C>11558>D>R	[IFDReference 1706 >as>12-hsqc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11558&file=2]
10.14469/hpc/10386>C>11257>C>11555>C>11558>D>R	[IFDReference 1707 >as>12-hsqc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11558&file=1]
10.14469/hpc/10386>C>11257>C>11555>C>11560>	[IFDReference 1708 >as>null doi:https://doi.org/10.14469/hpc/11560]	NMR Data for (4-(Ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-olate)sodium (12), 1H, 13C, HMBC
10.14469/hpc/10386>C>11257>C>11555>C>11560>D>R	[IFDReference 1709 >as>12.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11560&file=8]
10.14469/hpc/10386>C>11257>C>11555>C>11560>D>R	[IFDReference 1710 >as>12.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11560&file=7]
10.14469/hpc/10386>C>11257>C>11555>C>11560>D>R	[IFDReference 1711 >as>12.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11560&file=5]
10.14469/hpc/10386>C>11257>C>11555>C>11560>D>R	[IFDReference 1712 >as>12-hmbc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11560&file=4]
10.14469/hpc/10386>C>11257>C>11555>C>11560>D>R	[IFDReference 1713 >as>12-hmbc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11560&file=3]
10.14469/hpc/10386>C>11257>C>11555>C>11560>D>R	[IFDReference 1714 >as>12-hmbc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11560&file=2]
10.14469/hpc/10386>C>11257>C>11555>C>11560>D>R	[IFDReference 1715 >as>12-hmbc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11560&file=1]
10.14469/hpc/10386>C>11257>C>11555>C>11559>	[IFDReference 1716 >as>null doi:https://doi.org/10.14469/hpc/11559]	NMR Spectrum for (4-(Ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-olate)sodium (12), 1H, COSY
10.14469/hpc/10386>C>11257>C>11555>C>11559>D>R	[IFDReference 1717 >as>12.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11559&file=8]
10.14469/hpc/10386>C>11257>C>11555>C>11559>D>R	[IFDReference 1718 >as>12.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11559&file=7]
10.14469/hpc/10386>C>11257>C>11555>C>11559>D>R	[IFDReference 1719 >as>12.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11559&file=5]
10.14469/hpc/10386>C>11257>C>11555>C>11559>D>R	[IFDReference 1720 >as>12-cosy.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11559&file=4]
10.14469/hpc/10386>C>11257>C>11555>C>11559>D>R	[IFDReference 1721 >as>12-cosy.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11559&file=3]
10.14469/hpc/10386>C>11257>C>11555>C>11559>D>R	[IFDReference 1722 >as>12-cosy.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11559&file=2]
10.14469/hpc/10386>C>11257>C>11555>C>11559>D>R	[IFDReference 1723 >as>12-cosy.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11559&file=1]
10.14469/hpc/10386>C>11257>C>11555>C>11556>	[IFDReference 1724 >as>null doi:https://doi.org/10.14469/hpc/11556]	NMR Data for (4-(Ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-olate)sodium (12), 1H
10.14469/hpc/10386>C>11257>C>11555>C>11556>D>R	[IFDReference 1725 >as>12.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11556&file=8]
10.14469/hpc/10386>C>11257>C>11555>C>11556>D>R	[IFDReference 1726 >as>12.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11556&file=7]
10.14469/hpc/10386>C>11257>C>11555>C>11556>D>R	[IFDReference 1727 >as>12.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11556&file=5]
10.14469/hpc/10386>C>11257>C>11555>C>11556>D>R	[IFDReference 1728 >as>12-1H.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11556&file=4]
10.14469/hpc/10386>C>11257>C>11555>C>11556>D>R	[IFDReference 1729 >as>12-1H.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11556&file=3]
10.14469/hpc/10386>C>11257>C>11555>C>11556>D>R	[IFDReference 1730 >as>12-1H.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11556&file=2]
10.14469/hpc/10386>C>11257>C>11555>C>11556>D>R	[IFDReference 1731 >as>12-1H.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11556&file=1]
10.14469/hpc/10386>C>11257>C>11554>	[IFDReference 1732 >as>null doi:https://doi.org/10.14469/hpc/11554]
10.14469/hpc/10386>C>11257>C>11554>D>R	[IFDReference 1733 >as>12.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11554&file=5]
10.14469/hpc/10386>C>11257>C>11554>D>R	[IFDReference 1734 >as>12.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11554&file=4]
10.14469/hpc/10386>C>11257>C>11554>D>R	[IFDReference 1735 >as>12.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11554&file=2]
10.14469/hpc/10386>C>11257>C>11554>D>R	[IFDReference 1736 >as>TM-VI-333_2022-07-21T16-10-23.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11554&file=1]
10.14469/hpc/10386>C>11257>C>11328>	[IFDReference 1737 >as>null doi:https://doi.org/10.14469/hpc/11328]
10.14469/hpc/10386>C>11257>C>11328>D>R	[IFDReference 1738 >as>12.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11328&file=6]
10.14469/hpc/10386>C>11257>C>11328>D>R	[IFDReference 1739 >as>12.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11328&file=5]
10.14469/hpc/10386>C>11257>C>11328>D>R	[IFDReference 1740 >as>AB2120.tar.gz url:https://data.hpc.imperial.ac.uk/resolve/?doi=11328&file=3]
10.14469/hpc/10386>C>11257>C>11328>D>R	[IFDReference 1741 >as>AB2120.7z url:https://data.hpc.imperial.ac.uk/resolve/?doi=11328&file=2]
10.14469/hpc/10386>C>11257>C>11328>D>R	[IFDReference 1742 >as>AB2120.cif url:https://data.hpc.imperial.ac.uk/resolve/?doi=11328&file=1]
10.14469/hpc/10386>C>11362>	[IFDReference 1743 >as>null doi:https://doi.org/10.14469/hpc/11362]
10.14469/hpc/10386>C>11362>C>11594>	[IFDReference 1744 >as>null doi:https://doi.org/10.14469/hpc/11594]
10.14469/hpc/10386>C>11362>C>11594>C>11598>	[IFDReference 1745 >as>null doi:https://doi.org/10.14469/hpc/11598]	NMR Data for Tris((4-(ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-yl)oxy)yttrium (28), 1H
10.14469/hpc/10386>C>11362>C>11594>C>11598>D>R	[IFDReference 1746 >as>28.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11598&file=12]
10.14469/hpc/10386>C>11362>C>11594>C>11598>D>R	[IFDReference 1747 >as>28.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11598&file=11]
10.14469/hpc/10386>C>11362>C>11594>C>11598>D>R	[IFDReference 1748 >as>28.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11598&file=9]
10.14469/hpc/10386>C>11362>C>11594>C>11598>D>R	[IFDReference 1749 >as>28-1H.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11598&file=4]
10.14469/hpc/10386>C>11362>C>11594>C>11598>D>R	[IFDReference 1750 >as>28-1H.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11598&file=3]
10.14469/hpc/10386>C>11362>C>11594>C>11598>D>R	[IFDReference 1751 >as>28-1H.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11598&file=2]
10.14469/hpc/10386>C>11362>C>11594>C>11598>D>R	[IFDReference 1752 >as>28-1H.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11598&file=1]
10.14469/hpc/10386>C>11362>C>11594>C>11600>	[IFDReference 1753 >as>null doi:https://doi.org/10.14469/hpc/11600]	NMR data for Tris((4-(ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-yl)oxy)yttrium (28), 1H, 13C, HSQC
10.14469/hpc/10386>C>11362>C>11594>C>11600>D>R	[IFDReference 1754 >as>28.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11600&file=12]
10.14469/hpc/10386>C>11362>C>11594>C>11600>D>R	[IFDReference 1755 >as>28.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11600&file=11]
10.14469/hpc/10386>C>11362>C>11594>C>11600>D>R	[IFDReference 1756 >as>28.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11600&file=9]
10.14469/hpc/10386>C>11362>C>11594>C>11600>D>R	[IFDReference 1757 >as>28-hsqc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11600&file=4]
10.14469/hpc/10386>C>11362>C>11594>C>11600>D>R	[IFDReference 1758 >as>28-hsqc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11600&file=3]
10.14469/hpc/10386>C>11362>C>11594>C>11600>D>R	[IFDReference 1759 >as>28-hsqc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11600&file=2]
10.14469/hpc/10386>C>11362>C>11594>C>11600>D>R	[IFDReference 1760 >as>28-hsqc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11600&file=1]
10.14469/hpc/10386>C>11362>C>11594>C>11599>	[IFDReference 1761 >as>null doi:https://doi.org/10.14469/hpc/11599]	NMR Data for Tris((4-(ethoxycarbonyl)-1-phenyl-1H-pyrazol-5-yl)oxy)yttrium (28), 13C
10.14469/hpc/10386>C>11362>C>11594>C>11599>D>R	[IFDReference 1762 >as>28.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11599&file=12]
10.14469/hpc/10386>C>11362>C>11594>C>11599>D>R	[IFDReference 1763 >as>28.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11599&file=11]
10.14469/hpc/10386>C>11362>C>11594>C>11599>D>R	[IFDReference 1764 >as>28.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11599&file=9]
10.14469/hpc/10386>C>11362>C>11594>C>11599>D>R	[IFDReference 1765 >as>28-13C.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11599&file=4]
10.14469/hpc/10386>C>11362>C>11594>C>11599>D>R	[IFDReference 1766 >as>28-13C.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11599&file=3]
10.14469/hpc/10386>C>11362>C>11594>C>11599>D>R	[IFDReference 1767 >as>28-13C.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11599&file=2]
10.14469/hpc/10386>C>11362>C>11594>C>11599>D>R	[IFDReference 1768 >as>28-13C.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11599&file=1]
10.14469/hpc/10386>C>11362>C>11593>	[IFDReference 1769 >as>null doi:https://doi.org/10.14469/hpc/11593]
10.14469/hpc/10386>C>11362>C>11593>D>R	[IFDReference 1770 >as>28.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11593&file=9]
10.14469/hpc/10386>C>11362>C>11593>D>R	[IFDReference 1771 >as>28.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11593&file=8]
10.14469/hpc/10386>C>11362>C>11593>D>R	[IFDReference 1772 >as>28.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11593&file=6]
10.14469/hpc/10386>C>11362>C>11593>D>R	[IFDReference 1773 >as>TM-VI-273_2022-02-21T17-08-44.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11593&file=1]
10.14469/hpc/10386>C>11362>C>11363>	[IFDReference 1774 >as>null doi:https://doi.org/10.14469/hpc/11363]
10.14469/hpc/10386>C>11362>C>11363>D>R	[IFDReference 1775 >as>28.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11363&file=10]
10.14469/hpc/10386>C>11362>C>11363>D>R	[IFDReference 1776 >as>28.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11363&file=9]
10.14469/hpc/10386>C>11362>C>11363>D>R	[IFDReference 1777 >as>AB2218.zip.003 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11363&file=7]
10.14469/hpc/10386>C>11362>C>11363>D>R	[IFDReference 1778 >as>AB2218.zip.002 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11363&file=6]
10.14469/hpc/10386>C>11362>C>11363>D>R	[IFDReference 1779 >as>AB2218.zip.001 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11363&file=5]
10.14469/hpc/10386>C>11362>C>11363>D>R	[IFDReference 1780 >as>AB2218.7z.003 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11363&file=4]
10.14469/hpc/10386>C>11362>C>11363>D>R	[IFDReference 1781 >as>AB2218.7z.002 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11363&file=3]
10.14469/hpc/10386>C>11362>C>11363>D>R	[IFDReference 1782 >as>AB2218.7z.001 url:https://data.hpc.imperial.ac.uk/resolve/?doi=11363&file=2]
10.14469/hpc/10386>C>11362>C>11363>D>R	[IFDReference 1783 >as>AB2218.cif url:https://data.hpc.imperial.ac.uk/resolve/?doi=11363&file=1]
10.14469/hpc/10386>C>11362>C>11363>D>ccdc.csd.cc2d6q2f>	[IFDReference 1784 >as>null doi:https://doi.org/10.5517/ccdc.csd.cc2d6q2f]	CCDC 2210984: Experimental Crystal Structure Determination
10.14469/hpc/10386>C>11398>	[IFDReference 1785 >as>null doi:https://doi.org/10.14469/hpc/11398]
10.14469/hpc/10386>C>11398>C>11656>	[IFDReference 1786 >as>null doi:https://doi.org/10.14469/hpc/11656]
10.14469/hpc/10386>C>11398>C>11656>C>11660>	[IFDReference 1787 >as>null doi:https://doi.org/10.14469/hpc/11660]	NMR data for ((4-(Ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zinc polymer (49), 13C
10.14469/hpc/10386>C>11398>C>11656>C>11660>D>R	[IFDReference 1788 >as>49.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11660&file=7]
10.14469/hpc/10386>C>11398>C>11656>C>11660>D>R	[IFDReference 1789 >as>49.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11660&file=6]
10.14469/hpc/10386>C>11398>C>11656>C>11660>D>R	[IFDReference 1790 >as>49.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11660&file=5]
10.14469/hpc/10386>C>11398>C>11656>C>11660>D>R	[IFDReference 1791 >as>49-13C.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11660&file=4]
10.14469/hpc/10386>C>11398>C>11656>C>11660>D>R	[IFDReference 1792 >as>49-13C.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11660&file=3]
10.14469/hpc/10386>C>11398>C>11656>C>11660>D>R	[IFDReference 1793 >as>49-13C.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11660&file=2]
10.14469/hpc/10386>C>11398>C>11656>C>11660>D>R	[IFDReference 1794 >as>49-13C.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11660&file=1]
10.14469/hpc/10386>C>11398>C>11656>C>11661>	[IFDReference 1795 >as>null doi:https://doi.org/10.14469/hpc/11661]	NMR Data for ((4-(Ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zinc polymer (49), 1H, COSY
10.14469/hpc/10386>C>11398>C>11656>C>11661>D>R	[IFDReference 1796 >as>49.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11661&file=7]
10.14469/hpc/10386>C>11398>C>11656>C>11661>D>R	[IFDReference 1797 >as>49.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11661&file=6]
10.14469/hpc/10386>C>11398>C>11656>C>11661>D>R	[IFDReference 1798 >as>49.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11661&file=5]
10.14469/hpc/10386>C>11398>C>11656>C>11661>D>R	[IFDReference 1799 >as>49-cosy.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11661&file=4]
10.14469/hpc/10386>C>11398>C>11656>C>11661>D>R	[IFDReference 1800 >as>49-cosy.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11661&file=3]
10.14469/hpc/10386>C>11398>C>11656>C>11661>D>R	[IFDReference 1801 >as>49-cosy.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11661&file=2]
10.14469/hpc/10386>C>11398>C>11656>C>11661>D>R	[IFDReference 1802 >as>49-cosy.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11661&file=1]
10.14469/hpc/10386>C>11398>C>11656>C>11659>	[IFDReference 1803 >as>null doi:https://doi.org/10.14469/hpc/11659]	NMR data for ((4-(Ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zinc polymer (49), 1H
10.14469/hpc/10386>C>11398>C>11656>C>11659>D>R	[IFDReference 1804 >as>49.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11659&file=7]
10.14469/hpc/10386>C>11398>C>11656>C>11659>D>R	[IFDReference 1805 >as>49.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11659&file=6]
10.14469/hpc/10386>C>11398>C>11656>C>11659>D>R	[IFDReference 1806 >as>49.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11659&file=5]
10.14469/hpc/10386>C>11398>C>11656>C>11659>D>R	[IFDReference 1807 >as>49-1H.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11659&file=4]
10.14469/hpc/10386>C>11398>C>11656>C>11659>D>R	[IFDReference 1808 >as>49-1H.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11659&file=3]
10.14469/hpc/10386>C>11398>C>11656>C>11659>D>R	[IFDReference 1809 >as>49-1H.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11659&file=2]
10.14469/hpc/10386>C>11398>C>11656>C>11659>D>R	[IFDReference 1810 >as>49-1H.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11659&file=1]
10.14469/hpc/10386>C>11398>C>11656>C>11662>	[IFDReference 1811 >as>null doi:https://doi.org/10.14469/hpc/11662]	NMR data for ((4-(Ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zinc polymer (49), 1H, 13C, HSQC
10.14469/hpc/10386>C>11398>C>11656>C>11662>D>R	[IFDReference 1812 >as>49.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11662&file=7]
10.14469/hpc/10386>C>11398>C>11656>C>11662>D>R	[IFDReference 1813 >as>49.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11662&file=6]
10.14469/hpc/10386>C>11398>C>11656>C>11662>D>R	[IFDReference 1814 >as>49.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11662&file=5]
10.14469/hpc/10386>C>11398>C>11656>C>11662>D>R	[IFDReference 1815 >as>49-hsqc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11662&file=4]
10.14469/hpc/10386>C>11398>C>11656>C>11662>D>R	[IFDReference 1816 >as>49-hsqc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11662&file=3]
10.14469/hpc/10386>C>11398>C>11656>C>11662>D>R	[IFDReference 1817 >as>49-hsqc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11662&file=2]
10.14469/hpc/10386>C>11398>C>11656>C>11662>D>R	[IFDReference 1818 >as>49-hsqc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11662&file=1]
10.14469/hpc/10386>C>11398>C>11656>C>11663>	[IFDReference 1819 >as>null doi:https://doi.org/10.14469/hpc/11663]	NMR Data for ((4-(Ethoxycarbonyl)-1-(4-methoxybenzyl)-1H-pyrazol-5-yl)oxy)zinc polymer (49), 1H, 13C, HMBC
10.14469/hpc/10386>C>11398>C>11656>C>11663>D>R	[IFDReference 1820 >as>49.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11663&file=7]
10.14469/hpc/10386>C>11398>C>11656>C>11663>D>R	[IFDReference 1821 >as>49.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11663&file=6]
10.14469/hpc/10386>C>11398>C>11656>C>11663>D>R	[IFDReference 1822 >as>49.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11663&file=5]
10.14469/hpc/10386>C>11398>C>11656>C>11663>D>R	[IFDReference 1823 >as>49-hmbc.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11663&file=4]
10.14469/hpc/10386>C>11398>C>11656>C>11663>D>R	[IFDReference 1824 >as>49-hmbc.jdx url:https://data.hpc.imperial.ac.uk/resolve/?doi=11663&file=3]
10.14469/hpc/10386>C>11398>C>11656>C>11663>D>R	[IFDReference 1825 >as>49-hmbc.mnova url:https://data.hpc.imperial.ac.uk/resolve/?doi=11663&file=2]
10.14469/hpc/10386>C>11398>C>11656>C>11663>D>R	[IFDReference 1826 >as>49-hmbc.zip url:https://data.hpc.imperial.ac.uk/resolve/?doi=11663&file=1]
10.14469/hpc/10386>C>11398>C>11655>	[IFDReference 1827 >as>null doi:https://doi.org/10.14469/hpc/11655]
10.14469/hpc/10386>C>11398>C>11655>D>R	[IFDReference 1828 >as>49.mol url:https://data.hpc.imperial.ac.uk/resolve/?doi=11655&file=5]
10.14469/hpc/10386>C>11398>C>11655>D>R	[IFDReference 1829 >as>49.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11655&file=4]
10.14469/hpc/10386>C>11398>C>11655>D>R	[IFDReference 1830 >as>49.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11655&file=3]
10.14469/hpc/10386>C>11398>C>11655>D>R	[IFDReference 1831 >as>TM-VI-146-original_2021-11-10T16-39-21.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11655&file=2]
10.14469/hpc/10386>C>11398>C>11655>D>R	[IFDReference 1832 >as>TM-VI-146-repeat_2021-11-10T16-42-37.pdf url:https://data.hpc.imperial.ac.uk/resolve/?doi=11655&file=1]
10.14469/hpc/10386>C>11398>C>11419>	[IFDReference 1833 >as>null doi:https://doi.org/10.14469/hpc/11419]
10.14469/hpc/10386>C>11398>C>11419>D>R	[IFDReference 1834 >as>49.png url:https://data.hpc.imperial.ac.uk/resolve/?doi=11419&file=5]
10.14469/hpc/10386>C>11398>C>11419>D>R	[IFDReference 1835 >as>49.cdxml url:https://data.hpc.imperial.ac.uk/resolve/?doi=11419&file=4]
10.14469/hpc/10386>C>11398>C>11419>D>R	[IFDReference 1836 >as>AB2133b.tar.gz url:https://data.hpc.imperial.ac.uk/resolve/?doi=11419&file=3]
10.14469/hpc/10386>C>11398>C>11419>D>R	[IFDReference 1837 >as>AB2133b.7z url:https://data.hpc.imperial.ac.uk/resolve/?doi=11419&file=2]
10.14469/hpc/10386>C>11398>C>11419>D>R	[IFDReference 1838 >as>AB2133b.cif url:https://data.hpc.imperial.ac.uk/resolve/?doi=11419&file=1]
10.14469/hpc/10386>C>11398>C>11419>D>ccdc.csd.cc2d6qdr>	[IFDReference 1839 >as>null doi:https://doi.org/10.5517/ccdc.csd.cc2d6qdr]	CCDC 2210994: Experimental Crystal Structure Determination
10.14469/hpc/10386>C>14300>	[IFDReference 1840 >as>null doi:https://doi.org/10.14469/hpc/14300]	IUPAC FAIRSpec Collection with associated IUPAC FAIRSpec Finding Aid and Subject Metadata/Media Type vocabulary
10.14469/hpc/10386>C>14300>D>R	[IFDReference 1841 >as>IFD.findingaid.json url:https://data.hpc.imperial.ac.uk/resolve/?doi=14300&file=7]
10.14469/hpc/10386>C>14300>D>R	[IFDReference 1842 >as>findingaid.json url:https://data.hpc.imperial.ac.uk/resolve/?doi=14300&file=6]
10.14469/hpc/10386>C>14300>D>R	[IFDReference 1843 >as>Archive.7z url:https://data.hpc.imperial.ac.uk/resolve/?doi=14300&file=4]
10.14469/hpc/10386>C>14300>D>R	[IFDReference 1844 >as>Archive.tar.gz url:https://data.hpc.imperial.ac.uk/resolve/?doi=14300&file=3]
10.14469/hpc/10386>C>14300>D>R	[IFDReference 1845 >as>Manifest.xlsx url:https://data.hpc.imperial.ac.uk/resolve/?doi=14300&file=1]
